	Zo_IVT_NP_3	Zo_IVT_NP_6	Zo_IVT_NP_10	Zo_IVT_NP_13	Zo_IVT_NP_15	Zo_IVT_NP_18	Zo_IVT_NP_20	Zo_IVT_NP_21	Zo_IVT_NP_23	Zo_IVT_NP_26	Zo_IVT_NP_28	Zo_IVT_PR_1	Zo_IVT_PR_2	Zo_IVT_PR_3	Zo_IVT_PR_5	Zo_IVT_PR_7	SW_IVT_NP_1	SW_IVT_NP_2	SW_IVT_NP_3	SW_IVT_NP_4	SW_IVT_NP_5	SW_IVT_NP_6	SW_IVT_PR_1	SW_IVT_PR_2	SW_IVT_PR_3	SW_IVT_PR_4
ENSBTAG00000043994	5.57544113	9.561680398	9.494217177	5.57544113	5.57544113	9.130454842	5.57544113	9.246005103	5.57544113	5.57544113	5.57544113	9.79940508	5.57544113	5.57544113	5.653588209	5.697789173	6.58186246	8.012908046	6.318767974	6.599411023	6.485209501	6.788242894	7.115546682	6.683120192	6.476011665	7.600461082
ENSBTAG00000043996	5.634763577	5.634763577	5.634763577	5.634763577	5.634763577	6.581099445	5.634763577	5.634763577	8.978979974	5.634763577	5.634763577	5.634763577	5.634763577	5.634763577	5.713183405	5.757538638	6.122421923	5.494709848	5.870364951	5.975887631	5.609172443	6.013271533	5.516378755	6.185274326	6.159305183	5.609164878
ENSBTAG00000043999	5.45512798	5.45512798	5.45512798	8.063766245	5.45512798	10.12307273	5.45512798	5.45512798	5.45512798	5.45512798	5.45512798	5.45512798	5.45512798	9.618724669	9.318738718	5.590956276	6.769538377	6.628545227	2.076267576	6.725257642	6.877454988	6.687827309	6.315601574	6.742336621	6.727897326	6.605901258
ENSBTAG00000044000	5.448802362	7.00922847	5.448802362	9.170564573	5.448802362	5.448802362	5.448802362	8.894789437	9.205934909	10.22174031	8.109239014	5.448802362	8.258349158	5.448802362	9.908470656	5.571370648	7.333311954	6.141691134	6.380882104	7.402673925	7.092825552	8.040702247	6.665500881	7.0415661	7.402673925	6.117638983
ENSBTAG00000044001	7.79049732	9.465309927	8.079881383	5.197690016	7.862486258	9.961137342	7.996951607	5.197690016	8.579905723	7.242351462	9.754969255	7.878763174	8.043130422	9.004670085	8.937794975	5.320073405	8.918504894	7.715787026	8.235277769	7.824247406	7.683144707	7.587684714	7.749523313	7.81308368	8.498199355	7.587502859
ENSBTAG00000044003	5.53579922	5.53579922	5.53579922	8.289675065	8.13147094	5.53579922	7.607440721	9.503747812	8.379218692	7.741568756	5.53579922	9.931919256	5.53579922	7.862742442	5.613764211	5.657862184	6.092452449	6.968425249	6.580180822	6.580180822	6.901086145	6.968425249	6.761211762	6.838162814	6.451121137	7.14103942
ENSBTAG00000044004	5.630223323	5.630223323	5.630223323	5.630223323	5.630223323	5.630223323	5.630223323	5.630223323	5.630223323	5.630223323	5.630223323	5.630223323	5.630223323	5.630223323	5.805201742	5.904171721	5.429707885	5.673242286	5.851529338	5.563825736	5.790452956	5.505966708	5.680614819	5.832567137	5.573972829	5.772246839
ENSBTAG00000044006	6.551916354	6.551916354	6.551916354	6.551916354	6.551916354	9.980426315	10.91115511	8.561287378	6.551916354	10.73068072	6.551916354	6.551916354	6.551916354	6.551916354	6.631567941	6.676619874	7.259402697	6.455648377	6.718806939	8.420527738	8.565236807	8.27862391	6.905026465	6.928627944	7.706030385	5.9837106
ENSBTAG00000044007	9.125967231	8.354658939	5.52848678	5.52848678	5.52848678	9.159629894	5.52848678	5.52848678	5.52848678	5.52848678	5.52848678	5.52848678	5.52848678	5.52848678	5.606431009	5.650517238	6.086983819	6.223223534	5.818799983	6.026551865	5.951943187	6.451362733	6.474283693	5.958250886	5.926543505	6.474283693
ENSBTAG00000044009	5.721642158	5.721642158	5.721642158	5.721642158	5.721642158	5.721642158	5.721642158	5.721642158	5.721642158	5.721642158	5.721642158	5.721642158	5.721642158	5.721642158	5.892624261	5.989333874	5.943171669	5.861058301	5.80174481	5.700557362	5.616550083	5.535287223	5.706907367	5.765417482	5.935275016	5.675819002
ENSBTAG00000044012	5.781840142	5.781840142	5.781840142	5.781840142	5.781840142	5.781840142	5.781840142	5.781840142	5.781840142	5.781840142	5.781840142	5.781840142	5.781840142	5.781840142	5.975491627	6.085023326	5.692838839	6.001593923	5.957978307	5.836124909	5.924775448	5.300526113	5.621277569	6.472121026	5.689049973	5.689049973
ENSBTAG00000044017	5.733953232	5.733953232	5.733953232	5.733953232	5.733953232	5.733953232	5.733953232	5.733953232	5.733953232	5.733953232	5.733953232	5.733953232	5.733953232	5.733953232	5.907058808	6.004969483	5.759930004	5.728367934	5.731746503	5.625289415	5.620214643	5.859818457	5.731445226	6.111960719	5.786268197	5.742835871
ENSBTAG00000044022	9.553470846	5.517862842	8.339576602	9.847624784	5.517862842	5.517862842	9.383693669	5.517862842	5.517862842	5.517862842	9.511128708	5.517862842	10.74254462	5.517862842	5.595839684	5.63994436	6.467976413	6.610581962	7.424387801	7.19686668	7.19307295	6.346279009	7.123606077	6.687029753	6.653887197	6.600850039
ENSBTAG00000044023	5.732893959	5.732893959	5.732893959	5.732893959	5.732893959	5.732893959	5.732893959	5.732893959	5.732893959	5.732893959	5.732893959	5.732893959	5.732893959	5.732893959	5.885147775	5.971264435	5.807184135	5.896513308	5.602612828	5.741040026	5.76553096	5.778979798	5.718955981	5.706704933	5.917406997	5.773238891
ENSBTAG00000044027	5.813932174	5.813932174	5.813932174	5.813932174	5.813932174	5.813932174	5.813932174	5.813932174	5.813932174	5.813932174	5.813932174	5.813932174	5.813932174	5.813932174	5.968734183	6.056292132	5.782776614	5.795789926	5.833804616	5.848599116	5.754411408	5.901748203	5.958781012	5.995774739	5.703612373	5.903290421
ENSBTAG00000044029	6.395184566	6.395184566	6.395184566	9.157733315	6.395184566	6.395184566	6.395184566	6.395184566	8.116500699	6.395184566	6.395184566	6.395184566	6.395184566	6.395184566	6.473585262	6.517929675	6.710074023	6.787325461	6.553097978	6.427265102	7.565005611	6.743958925	6.912136604	6.550485217	7.298851387	6.498188793
ENSBTAG00000044032	8.020168533	10.12203036	9.26946237	10.13762049	11.09588753	9.794058881	9.619711665	10.82423414	6.260357553	8.261090529	10.24615399	10.97094733	8.083175537	6.260357553	10.77271127	6.741699414	8.809277858	6.248919474	7.079049579	10.09055166	10.48755446	8.951690035	9.361949453	8.745958487	10.55937243	8.954685363
ENSBTAG00000044033	5.706205855	5.706205855	5.706205855	5.706205855	5.706205855	5.706205855	5.706205855	5.706205855	5.706205855	5.706205855	9.793601521	5.706205855	5.706205855	5.706205855	5.787153845	5.832939038	5.928746635	5.634121769	5.96687947	5.721723458	5.759893682	6.510295591	5.252078398	7.382071961	5.549423042	5.549423042
ENSBTAG00000044035	5.741006641	5.741006641	5.741006641	5.741006641	5.741006641	5.741006641	5.741006641	5.741006641	5.741006641	5.741006641	5.741006641	5.741006641	5.741006641	5.741006641	5.91091777	6.007021626	5.541047318	5.95141057	5.766513611	5.743857994	5.727474434	5.83225728	5.909249147	5.77394612	5.618347972	5.879756263
ENSBTAG00000044040	8.867774557	9.26437302	8.505160955	5.84243323	8.964882902	9.506939353	9.180283323	7.391763376	9.197845955	11.58269697	10.39081076	9.737046665	4.900176291	9.472866127	6.956917666	5.022422163	9.224093012	8.321318239	8.071794045	9.145293164	8.945932366	8.771791207	8.102210123	8.048927473	9.059488222	8.009200263
ENSBTAG00000044043	5.767740815	5.767740815	5.767740815	5.767740815	5.767740815	5.767740815	5.767740815	5.767740815	5.767740815	5.767740815	5.767740815	5.767740815	5.767740815	5.767740815	5.965010652	6.076588935	5.381402536	6.008343137	5.623846913	5.442045979	5.4727434	6.015060969	5.741406229	6.932774757	5.484740898	5.996808899
ENSBTAG00000044044	5.727166554	5.727166554	5.727166554	5.727166554	5.727166554	10.31791478	5.727166554	7.888868616	5.727166554	8.287658942	5.727166554	5.727166554	5.727166554	9.737520308	5.806286919	5.851038386	5.738565332	6.498595315	6.798323177	6.040735073	6.393293652	6.962481455	5.959548265	8.001879964	5.480663945	6.121809009
ENSBTAG00000044046	5.756185823	5.756185823	5.756185823	5.756185823	5.756185823	5.756185823	5.756185823	5.756185823	5.756185823	5.756185823	5.756185823	5.756185823	5.756185823	5.756185823	5.951087428	6.06132621	5.439157899	6.452817128	5.636440899	5.74386203	5.944925429	5.749326409	5.913250225	5.761055807	5.220570958	6.168703355
ENSBTAG00000044049	5.699771815	5.699771815	5.699771815	5.699771815	5.699771815	5.699771815	5.699771815	5.699771815	5.699771815	5.699771815	5.699771815	5.699771815	5.699771815	5.699771815	5.886216293	5.991671619	5.466414372	5.597118353	5.749154413	5.750121001	5.816295028	5.621851579	5.94704781	5.875532049	5.683023702	5.556357952
ENSBTAG00000044050	5.727343811	5.727343811	5.727343811	5.727343811	5.727343811	5.727343811	5.727343811	5.727343811	5.727343811	5.727343811	5.727343811	5.727343811	5.727343811	5.727343811	5.913080037	6.018134766	5.704546547	5.727048845	5.846596696	5.649466418	5.821620746	5.571682838	6.073378969	5.649466418	5.594261317	5.772322688
ENSBTAG00000044053	5.524405509	5.524405509	5.524405509	5.524405509	5.524405509	7.863409703	5.524405509	5.524405509	5.524405509	10.40998865	9.63527233	5.524405509	5.524405509	5.524405509	5.602774607	9.352201111	5.779295811	6.662877039	7.961557468	6.899200317	6.539684622	5.889718641	6.388053294	6.228105262	5.955355766	6.522907567
ENSBTAG00000044056	5.767948108	5.767948108	5.767948108	5.767948108	5.767948108	5.767948108	5.767948108	5.767948108	5.767948108	5.767948108	5.767948108	5.767948108	5.767948108	5.767948108	5.951423917	6.055200126	5.80778674	5.769338427	6.061640314	5.974990589	5.812908613	5.552259857	5.770253214	6.01351133	5.560114246	5.600562544
ENSBTAG00000044058	5.59179285	8.75657108	5.59179285	5.59179285	5.59179285	5.59179285	9.164961845	5.59179285	5.59179285	9.515297617	5.59179285	5.59179285	5.59179285	5.59179285	5.669667245	5.713713975	6.519214936	6.340182597	6.289580701	6.790216073	6.63464987	6.294275878	6.531096721	6.348580396	6.430216303	6.126327952
ENSBTAG00000044061	5.853948352	5.853948352	5.853948352	5.853948352	5.853948352	5.853948352	5.853948352	5.853948352	5.853948352	5.853948352	5.853948352	5.853948352	5.853948352	5.853948352	6.01875516	6.111971949	5.847954354	5.922966591	5.81769458	5.921606218	5.950504919	5.810052957	6.031375979	5.663143702	5.917749555	6.094824099
ENSBTAG00000044062	5.688604372	5.688604372	5.688604372	5.688604372	5.688604372	5.688604372	5.688604372	5.688604372	5.688604372	5.688604372	5.688604372	5.688604372	5.688604372	5.688604372	5.861456751	5.959224214	5.840282125	5.703164449	5.796095666	5.742816436	5.709718252	5.539508109	5.80502453	5.47961427	5.852666989	5.641638046
ENSBTAG00000044063	5.68556226	6.632300735	5.68556226	5.68556226	5.68556226	5.68556226	7.019909746	9.844203579	5.68556226	7.334903865	10.02311444	5.68556226	5.68556226	8.482580985	5.764015451	5.808389555	7.266052594	6.635614743	7.294855026	6.843073281	6.742533995	6.597063389	7.24745861	5.783807423	6.852571474	6.157933452
ENSBTAG00000044064	5.544429456	9.355422813	5.544429456	5.544429456	5.544429456	5.544429456	5.544429456	5.544429456	5.544429456	5.544429456	10.06150104	5.544429456	9.75138765	5.544429456	5.622332594	5.666395583	6.164834589	6.53140132	5.808829178	6.156266832	6.221179094	6.026933615	5.966197019	6.0569499	6.574998783	6.207217357
ENSBTAG00000044067	5.826233699	5.826233699	5.826233699	5.826233699	5.826233699	5.826233699	5.826233699	5.826233699	5.826233699	5.826233699	5.826233699	5.826233699	5.826233699	5.826233699	5.998524719	6.095974672	5.658112779	5.960970218	6.028927958	5.886954466	5.751562921	5.928310621	5.920173178	5.94903226	5.630745322	5.960970218
ENSBTAG00000044070	5.729303638	5.729303638	5.729303638	5.729303638	5.729303638	9.385562432	5.729303638	5.729303638	9.498896643	5.729303638	5.729303638	5.729303638	5.729303638	5.729303638	5.807393151	5.851561555	5.952112556	6.632962011	6.150906882	6.113873225	5.99335343	5.952430565	6.713729654	6.265827492	6.016006768	6.950235778
ENSBTAG00000044071	5.811632608	5.811632608	5.811632608	5.811632608	5.811632608	5.811632608	5.811632608	5.811632608	5.811632608	5.811632608	5.811632608	5.811632608	5.811632608	5.811632608	5.99418304	6.097435844	5.946746249	5.994418331	5.78704246	5.707108018	5.641561344	6.028796679	5.68293573	6.002465328	5.92595718	5.956618442
ENSBTAG00000044077	5.498065079	5.498065079	5.498065079	5.498065079	5.498065079	8.106871364	5.498065079	5.498065079	5.498065079	5.498065079	5.498065079	5.498065079	5.498065079	9.318330899	5.57614056	5.620301027	6.082776077	5.55479717	6.024894729	5.722771184	6.200314371	5.668103809	5.770520928	5.612133675	6.206186297	6.042252186
ENSBTAG00000044078	6.022180204	6.022180204	6.022180204	6.022180204	6.022180204	6.022180204	6.022180204	6.022180204	6.022180204	6.022180204	6.022180204	6.022180204	6.022180204	6.022180204	6.222001978	6.33502367	5.432575932	5.318057719	5.348592074	5.492249322	5.108423412	8.7860012	5.383880178	8.39452463	5.577983371	5.263224766
ENSBTAG00000044079	6.745039982	6.745039982	6.745039982	6.745039982	6.745039982	6.745039982	6.745039982	8.45240957	6.745039982	10.84808775	6.745039982	6.745039982	6.745039982	6.745039982	6.826253353	6.872188649	6.885126721	6.44110254	6.555692588	7.482932583	8.368145683	7.056300377	6.921447358	6.338317237	7.906329684	6.352618207
ENSBTAG00000044082	5.612876022	5.612876022	5.612876022	5.612876022	5.612876022	5.612876022	5.612876022	5.612876022	5.612876022	5.612876022	5.612876022	5.612876022	5.612876022	5.612876022	5.779576701	5.873864688	5.808568869	5.645526813	5.698130506	5.474778413	5.498933135	5.496123127	5.698907455	5.643119764	5.791204457	5.633430006
ENSBTAG00000044083	7.51820029	7.51820029	7.51820029	12.09128294	7.51820029	7.51820029	7.51820029	8.75912596	11.59583693	11.48075407	10.64836639	7.51820029	7.51820029	7.51820029	7.601335595	7.648357962	8.338065257	9.179401013	9.996292801	5.969111607	7.185570556	8.992909225	8.916251322	10.76618105	7.767397456	9.129437237
ENSBTAG00000044091	6.935160416	5.675423635	5.675423635	5.675423635	5.675423635	5.675423635	5.675423635	5.675423635	5.675423635	5.675423635	5.675423635	5.675423635	5.675423635	5.675423635	5.779813995	5.838858486	5.862333534	6.07929684	5.458028349	5.647292591	5.715843188	5.283760008	6.104607499	5.439690846	5.814251097	6.280309374
ENSBTAG00000044092	5.693665429	5.693665429	5.693665429	5.693665429	5.693665429	5.693665429	5.693665429	5.693665429	5.693665429	5.693665429	5.693665429	5.693665429	5.693665429	5.693665429	5.844655615	5.93005755	5.85161873	5.713105008	5.633837366	5.694066036	5.711837784	5.686021009	5.71098762	5.631562255	5.924622976	5.695684096
ENSBTAG00000044097	5.510640027	7.702055688	5.510640027	5.510640027	5.510640027	7.444771097	5.510640027	5.510640027	5.510640027	9.802900638	9.17371077	5.510640027	5.510640027	5.510640027	5.588943564	5.633233022	5.520901073	6.233731458	7.013620335	5.632088377	6.12823506	6.415857385	5.990340324	6.433813909	5.710346516	5.949334838
ENSBTAG00000044099	5.763992231	5.763992231	5.763992231	5.763992231	5.763992231	5.763992231	5.763992231	5.763992231	5.763992231	5.763992231	5.763992231	5.763992231	5.763992231	5.763992231	5.960168918	6.071128902	5.835363839	6.470462803	5.788313386	5.938316002	5.951404341	5.188750337	5.82691151	5.269472778	5.678574205	6.26161449
ENSBTAG00000044100	5.369708236	5.369708236	8.018541321	9.242527779	7.64695579	7.982595568	10.02367856	7.256021944	8.000939882	10.01510742	9.008255527	9.564242172	8.435836262	5.369708236	6.386050022	5.492135403	7.752440353	8.994599545	7.326233074	7.886545602	8.135045223	8.005404509	7.795516872	7.309158539	7.448423948	8.211816721
ENSBTAG00000044105	5.72798883	5.72798883	5.72798883	5.72798883	5.72798883	9.956381828	5.72798883	5.72798883	5.72798883	5.72798883	5.72798883	5.72798883	5.72798883	5.72798883	5.807477857	5.852437843	5.223382559	5.853961005	7.169441199	5.88340648	6.346800179	5.69570125	6.157369335	6.341759471	5.384002818	5.983356569
ENSBTAG00000044106	5.607335274	8.373931599	5.607335274	5.607335274	8.373931599	5.607335274	5.607335274	6.214241851	5.607335274	5.607335274	5.607335274	5.607335274	5.607335274	5.607335274	5.685850839	5.730260224	6.307322365	5.744976779	6.213421944	5.674911817	5.747849702	5.971846462	5.467488178	6.386683445	6.093384792	5.668974188
ENSBTAG00000044107	5.717610064	5.717610064	5.717610064	5.717610064	5.717610064	5.717610064	5.717610064	5.717610064	5.717610064	5.717610064	5.717610064	5.717610064	5.717610064	5.717610064	5.878303543	5.969193782	5.560466998	5.790648729	5.660587857	5.895856983	5.649725119	5.750216656	5.734834478	5.875377391	5.84825733	5.785924205
ENSBTAG00000044109	5.909448862	5.909448862	5.909448862	5.909448862	5.909448862	5.909448862	5.909448862	5.909448862	5.909448862	5.909448862	5.909448862	5.909448862	5.909448862	5.909448862	6.085239741	6.184669258	5.90702713	5.985969592	6.171996446	5.88637789	5.806503798	5.843658302	6.114553221	5.749459812	5.909067184	6.182701973
ENSBTAG00000044111	5.711474159	5.711474159	5.711474159	5.711474159	5.711474159	5.711474159	5.711474159	5.711474159	5.711474159	5.711474159	5.711474159	5.711474159	5.711474159	5.711474159	5.888454582	5.988556921	5.933938959	5.756919875	5.741433507	5.752107854	5.614083505	5.570596995	5.624765009	5.768368776	6.06080086	5.649198937
ENSBTAG00000044112	5.662557975	5.662557975	5.662557975	5.662557975	5.662557975	5.662557975	5.662557975	5.662557975	5.662557975	5.662557975	5.662557975	5.662557975	5.662557975	5.662557975	5.840906366	5.941782444	5.587658002	5.883863899	5.732123648	5.474076012	5.601968659	5.654882478	5.848136876	5.810122026	5.579207832	5.629949142
ENSBTAG00000044113	5.635622079	5.635622079	5.635622079	5.635622079	5.635622079	5.635622079	5.635622079	5.635622079	5.635622079	5.635622079	5.635622079	5.635622079	5.635622079	5.635622079	5.823784161	5.930210984	5.453651468	5.573620803	5.910857889	5.735446204	5.542179882	5.528000389	5.991252246	5.512280171	5.496288512	5.745771401
ENSBTAG00000044117	5.702161973	5.702161973	5.702161973	5.702161973	5.702161973	5.702161973	5.702161973	5.702161973	5.702161973	5.702161973	5.702161973	5.702161973	9.363109269	5.702161973	5.782002799	5.827161768	5.405287907	5.898268993	7.014983936	5.452676422	6.036307471	5.312706687	6.069404851	5.950093625	5.622512635	6.080990252
ENSBTAG00000044118	5.650015901	5.650015901	5.650015901	5.650015901	5.650015901	5.650015901	5.650015901	5.650015901	5.650015901	5.650015901	5.650015901	5.650015901	5.650015901	5.650015901	5.834340384	5.938596614	5.790028611	5.729850275	5.614141305	5.976008203	5.976008203	5.502025962	5.484179892	5.578251496	5.624643458	5.63960675
ENSBTAG00000044119	5.756962792	5.756962792	5.756962792	5.756962792	5.756962792	5.756962792	5.756962792	5.756962792	5.756962792	5.756962792	5.756962792	5.756962792	5.756962792	5.756962792	5.942591291	6.047585088	5.660554972	5.751927941	5.523565269	5.716451033	5.800986797	5.824153032	6.095110607	5.941784621	5.569283294	5.914514107
ENSBTAG00000044121	5.690622467	5.690622467	5.690622467	5.690622467	5.690622467	5.690622467	5.690622467	5.690622467	5.690622467	9.814719625	5.690622467	5.690622467	5.690622467	5.690622467	5.768612977	5.812725383	6.140669453	5.906076175	5.656639869	6.093296209	5.634616872	6.084164258	5.914853848	5.776841077	5.734798591	6.102393071
ENSBTAG00000044125	8.34253657	5.910403817	5.910403817	5.910403817	5.910403817	5.910403817	5.910403817	5.910403817	5.910403817	5.910403817	5.910403817	5.910403817	5.910403817	5.910403817	5.999422204	6.049772116	5.543145251	7.067617619	6.680662147	5.893592012	5.70727815	5.747422118	6.222489806	6.019657132	5.390954547	6.167810076
